mjd,blue_wing_flux,blue_wing_error,core_flux,core_error,red_wing_flux,red_wing_error
49156.0,6.073666176,0.13207896398379873,18.929545199999996,0.13938226953775146,7.8915096,0.13582458895234545
49157.0,6.120898060000001,0.13174960478080835,18.8725188,0.13905147910182905,7.48543202,0.13531372678339476
49158.0,5.4586513968,0.12883889356329634,18.0006648,0.13284032948956428,7.371519599999999,0.1312560099693907
49159.0,5.670648912,0.12938266337990728,18.086149199999998,0.13419699053668233,7.5252624,0.13224105648928247
49163.0,5.31063374,0.13160940781565428,17.278947600000002,0.13748537130266622,6.8921184,0.13472075570193628
49166.0,5.309985015999999,0.13404505361599586,17.4996276,0.14218600468931672,7.5922404000000006,0.138321910041017
49169.0,5.028862276,0.1288781354314284,17.472828,0.13240334186852534,7.2302089,0.1310363224785067
49176.0,5.207409843000001,0.13108137126413044,18.113716800000002,0.13626934560479256,7.6398276,0.13383910596098286
49182.0,5.347821702,0.12950029419442105,18.9786708,0.13362202557063713,8.3048412,0.13203919402295064
49183.0,5.738598484,0.13432054254537837,18.7283688,0.14200387148413102,7.9221504000000005,0.1380917941653073
49190.0,6.148900236,0.1374249913433332,19.262616,0.14682583220115458,7.652982,0.14105950305753387
49196.0,6.043687262184,0.134309377586246,20.038396799999997,0.142306709845151,8.472996,0.13799056742464103
49197.0,6.061578724,0.13547773271723734,19.5650256,0.14375913099814147,7.5978888,0.1388898973075695
49205.0,6.445892400000001,0.13221111425855847,19.4772072,0.13807907193613375,7.9992468,0.13498436257385668
49211.0,6.163639024,0.13710854277279735,18.8218476,0.14593414074724528,7.420540800000001,0.14062801177472434
49212.0,6.56566578,0.14323254181103956,19.250046,0.15658505789022398,7.9638311999999996,0.14864041423536467
